Index,Degree,Strength,ASPL,LSPL,Clust Coeff,Betweeness,Eigenvector,PageRank
PHS,3.0,6075.0,3.95714681,1.0,0.33333333,0.00027655,0.00119458,0.00017792
PHW,1.0,476.0,4.01327067,1.0,0.0,0.0,0.00100137,7.01e-5
PHX,100.0,581902.0,3.18772463,1.0,0.23818182,0.00774596,0.07155071,0.00241929
PHY,2.0,894.0,3.95769975,1.0,0.0,0.00027624,0.00117335,0.0001296
PIA,9.0,9034.0,3.75615151,1.0,0.63888889,8.98e-6,0.00862575,0.0002456
PIE,5.0,8948.0,3.7323749,1.0,1.0,0.0,0.0074447,0.00013216
PIF,1.0,2853.0,4.06884158,1.0,0.0,0.0,0.00040427,6.816e-5
PIH,2.0,2049.0,4.35277855,1.0,1.0,0.0,0.00108064,8.674e-5
PIN,3.0,600.0,4.91180536,1.0,0.66666667,0.00043553,7.473e-5,0.00020291
PIP,1.0,56.0,6.20901299,1.0,0.0,0.0,9.0e-8,0.00014231
PIR,3.0,1128.0,4.03124136,1.0,0.66666667,5.89e-6,0.00262834,0.00014132
PIS,3.0,1036.0,4.35139618,1.0,0.66666667,1.4e-7,0.00151589,0.00011533
PIT,114.0,342226.0,3.14763616,1.0,0.19267195,0.01215706,0.07999195,0.00271402
PIU,3.0,3437.0,4.27951341,1.0,0.66666667,1.5e-7,0.00043784,0.00018005
PIX,2.0,672.0,4.9333702,1.0,1.0,0.0,8.986e-5,0.00012577
PIZ,4.0,252.0,5.19684822,1.0,0.5,4.33e-6,5.7e-6,0.00027674
PJA,1.0,64.0,5.069671,1.0,0.0,0.0,2.988e-5,8.156e-5
PJG,6.0,352.0,4.40973182,1.0,0.73333333,3.9e-7,0.00053743,0.00021521
PJM,1.0,63.0,4.56372685,1.0,0.0,0.0,0.00030681,7.621e-5
PKA,2.0,54.0,5.19684822,1.0,1.0,0.0,5.27e-6,0.00017672
PKB,1.0,931.0,4.14735969,1.0,0.0,0.0,0.0014208,6.162e-5
PKC,6.0,3213.0,3.74398673,1.0,0.4,0.00043178,0.00261609,0.00022019
PKE,4.0,549.0,4.23223666,1.0,0.83333333,4.5e-7,0.0003066,0.00022655
PKG,1.0,350.0,4.00663533,1.0,0.0,0.0,0.00090243,6.701e-5
PKN,3.0,513.0,5.40530827,1.0,0.66666667,1.1e-6,1.052e-5,0.00019283
PKR,3.0,2110.0,4.54658557,1.0,0.0,0.00110574,0.00023754,0.00028127
PKU,5.0,4515.0,3.99225878,1.0,0.5,0.00056923,0.00116503,0.00024085
PKY,1.0,595.0,4.42908488,1.0,0.0,0.0,0.00021628,7.231e-5
PKZ,4.0,580.0,4.45120265,1.0,0.5,7.468e-5,0.00032644,0.00020409
PLB,10.0,1406.0,4.52115012,1.0,0.28888889,1.89e-6,0.00372318,0.00023114
PLD,2.0,63.0,4.56345037,1.0,1.0,0.0,0.00031236,0.00013281
PLH,5.0,3300.0,3.63229195,1.0,0.4,9.0e-7,0.00463519,0.00015432
PLJ,2.0,1538.0,5.84185789,1.0,0.0,0.00055294,2.06e-6,0.00024543
PLM,5.0,5124.0,4.42355543,1.0,0.3,1.633e-5,0.0002503,0.00023312
PLN,3.0,1870.0,4.0049765,1.0,0.66666667,1.062e-5,0.00179562,0.00011138
PLO,1.0,1355.0,4.63312137,1.0,0.0,0.0,6.916e-5,8.591e-5
PLP,2.0,133.0,4.37821399,1.0,1.0,0.0,0.00038774,0.00012547
PLQ,5.0,1452.0,4.24025435,1.0,0.2,0.00055552,0.00301485,0.00019311
PLS,12.0,4258.5,3.6596627,1.0,0.25757576,0.00301689,0.00738948,0.00042407
PLW,3.0,2046.0,4.90212884,1.0,0.33333333,3.33e-6,7.194e-5,0.00015966
PLZ,6.0,14443.0,4.00746475,1.0,0.8,1.1e-7,0.00131443,0.00024437
PMA,1.0,21.0,4.930329,1.0,0.0,0.0,5.25e-5,7.452e-5
PMC,7.0,17205.5,4.4865911,1.0,0.38095238,0.00131295,0.00035519,0.00036592
PMF,4.0,2250.0,3.76555156,1.0,0.83333333,4.0e-8,0.00525487,0.00012119
PMI,50.0,124865.5,3.49626763,1.0,0.37632653,0.00057398,0.05154547,0.00092988
PML,1.0,8.0,6.21177772,1.0,0.0,0.0,9.0e-8,0.00014317
PMN,2.0,19.0,7.73320431,1.0,0.0,8.0e-8,0.0,0.00020733
PMO,16.0,51248.0,3.75891623,1.0,0.325,0.00032272,0.01053643,0.00039362
PMQ,2.0,30.0,5.09704175,1.0,0.0,0.0001862,1.305e-5,0.00015535
PMR,7.0,5463.0,4.24882499,1.0,0.71428571,4.7e-7,0.00031811,0.00031169
PMV,13.0,18790.0,4.20293061,1.0,0.16666667,0.00041305,0.00186359,0.00049182
PMW,4.0,3360.0,5.06690628,1.0,0.33333333,0.000553,3.965e-5,0.0002437
PMY,5.0,1218.0,4.10478297,1.0,0.5,0.00027636,0.00068254,0.00026837
PMZ,1.0,63.0,4.56372685,1.0,0.0,0.0,0.00030681,7.621e-5
PNA,2.0,4954.5,4.05280619,1.0,1.0,0.0,0.00349284,7.65e-5
PNC,2.0,496.0,3.960188,1.0,1.0,0.0,0.00182593,9.822e-5
PND,1.0,742.0,6.84158142,1.0,0.0,0.0,4.0e-8,0.00014281
PNH,16.0,22618.0,3.61459773,1.0,0.275,0.00277066,0.00566499,0.00062141
PNI,4.0,1645.0,4.50787946,1.0,0.16666667,0.00052631,0.00013293,0.00023577
PNK,7.0,4453.0,4.41056124,1.0,0.19047619,0.00164292,0.00027735,0.00038235
PNL,3.0,1132.0,4.75781034,1.0,0.33333333,1.5e-7,0.00027058,0.00013821
PNP,6.0,463.5,4.73956317,1.0,0.06666667,0.00441096,3.034e-5,0.00048853
PNQ,4.0,6424.0,4.08183578,1.0,1.0,0.0,0.00172921,0.00013932
PNR,10.0,4986.0,4.39784352,1.0,0.35555556,0.00223153,0.00120844,0.00044053
PNS,11.0,20361.5,3.85485209,1.0,0.72727273,1.46e-6,0.010594,0.00024666
PNZ,4.0,2544.0,4.65413326,1.0,0.66666667,1.73e-6,0.0002258,0.00017076
POA,18.0,46268.0,4.01188831,1.0,0.21568627,0.00327316,0.00255465,0.00078043
POG,5.0,2444.0,4.50179707,1.0,0.2,0.00110612,0.00029332,0.00033582
POL,2.0,326.0,4.9234172,1.0,1.0,0.0,4.457e-5,0.00011862
POM,38.0,11241.0,3.74509262,1.0,0.06543385,0.06432333,0.00167456,0.00223097
POP,21.0,11576.5,3.42521427,1.0,0.49047619,0.00036038,0.02926451,0.0004478
POR,4.0,1675.0,4.02350014,1.0,1.0,0.0,0.00277865,0.00015076
POS,17.0,27655.0,3.59137407,1.0,0.40441176,0.00017393,0.01189553,0.00042414
POT,2.0,209.0,4.2726016,1.0,1.0,0.0,0.00067849,0.00010782
POU,2.0,380.0,4.58335637,1.0,0.0,2.0e-8,0.00057259,8.119e-5
POZ,7.0,3905.0,3.7741222,1.0,0.66666667,1.31e-6,0.01006344,0.00015859
PPB,4.0,1608.0,4.0964888,1.0,0.5,1.35e-6,0.00099326,0.00019896
PPG,6.0,2584.0,4.11363008,1.0,0.13333333,0.00172656,0.00057751,0.00038872
PPN,2.0,262.0,4.26541333,1.0,1.0,0.0,0.00054467,0.00011262
PPP,1.0,1114.0,4.33784905,1.0,0.0,0.0,0.00018696,7.867e-5
PPS,2.0,2826.0,4.12026541,1.0,1.0,0.0,0.00044064,0.00012292
PPT,29.0,16870.0,3.51755599,1.0,0.08866995,0.01282497,0.00495522,0.00157356
PPV,2.0,16.0,4.96488803,1.0,1.0,0.0,2.154e-5,0.00019596
PPW,3.0,104.0,5.57727398,1.0,0.66666667,8.0e-8,6.84e-6,0.00019805
PQC,2.0,640.0,4.46060271,1.0,0.0,0.00055294,0.00019659,0.00017179
PQI,2.0,1041.0,4.04782969,1.0,1.0,0.0,0.00172548,8.32e-5
PQM,4.0,703.0,4.82637545,1.0,0.33333333,3.8e-7,0.00022685,0.00015582
PQQ,6.0,2302.0,4.18495991,1.0,0.46666667,0.00055994,0.00050402,0.00031568
PQS,3.0,330.0,5.19297761,1.0,0.66666667,2.48e-6,1.05e-5,0.00022313
PRA,7.0,1316.0,4.10561239,1.0,0.38095238,0.00138183,0.00073162,0.00037603
PRC,2.0,684.0,4.18689522,1.0,0.0,0.00055294,0.00127127,0.00015272
PRG,61.0,77534.0,3.23168372,1.0,0.49125683,0.0017758,0.08489069,0.00125084
PRH,3.0,924.0,3.95714681,1.0,0.33333333,9.422e-5,0.00119546,0.00017068
PRI,1.0,4180.0,4.38263754,1.0,0.0,0.0,0.00032889,6.631e-5
PRN,5.0,2520.0,3.79126348,1.0,0.9,1.0e-8,0.00661302,0.00013094
PRQ,2.0,57.0,5.10505944,1.0,1.0,0.0,2.598e-5,0.00012982
PRS,1.0,18.0,5.28531933,1.0,0.0,0.0,4.19e-6,0.00010874
PSC,6.0,9637.0,3.97124689,1.0,0.53333333,1.785e-5,0.00289351,0.00021527
PSE,1.0,460.0,4.26873099,1.0,0.0,0.0,0.00084204,6.187e-5
PSG,3.0,1641.5,4.90738181,1.0,0.33333333,8.65e-6,2.686e-5,0.00026897
PSI,5.0,352.0,4.41056124,1.0,0.8,1.0e-7,0.0004998,0.00018942
PSM,3.0,4411.5,4.06137683,1.0,0.66666667,2.6e-7,0.00299986,0.00010208
PSO,2.0,1456.0,4.26541333,1.0,1.0,0.0,0.00054467,0.00011262
PSP,11.0,23304.0,3.54990323,1.0,1.0,0.0,0.01529225,0.0002847
PSR,2.0,1208.0,3.88692286,1.0,0.0,3.0e-8,0.00292428,7.704e-5
PSS,2.0,2244.0,4.10782416,1.0,1.0,0.0,0.00065709,0.00012091
PSU,1.0,36.0,6.40945535,1.0,0.0,0.0,9.0e-8,0.00012415
PSZ,1.0,756.0,4.85264031,1.0,0.0,0.0,0.00010363,7.614e-5
PTA,2.0,24.0,5.21454244,1.0,1.0,0.0,5.04e-6,0.00019809
PTF,1.0,240.0,4.42632015,1.0,0.0,0.0,0.00010419,8.248e-5
PTG,1.0,672.0,4.01327067,1.0,0.0,0.0,0.00100137,7.01e-5
PTH,5.0,204.0,4.21371302,1.0,0.2,0.00165845,0.00028867,0.0003985
PTJ,2.0,494.0,4.29693116,1.0,1.0,0.0,0.00015367,0.00012625
PTO,2.0,360.0,5.0964888,1.0,0.0,2.3e-7,1.831e-5,0.00014465
PTP,19.0,23227.5,3.55460326,1.0,0.21637427,0.00243864,0.00826999,0.00062026
PTQ,2.0,27.0,5.9682057,1.0,1.0,0.0,1.64e-6,0.00014392
PTU,2.0,126.0,6.19491291,1.0,0.0,8.0e-8,1.9e-7,0.00018788
PTY,44.0,40106.0,3.37876693,1.0,0.19238901,0.0092345,0.02144212,0.00157941
PUB,1.0,342.0,4.18634227,1.0,0.0,0.0,0.00122189,6.659e-5
PUD,2.0,30.0,5.09759469,1.0,0.0,0.00055194,1.304e-5,0.00016525
PUF,5.0,8950.0,3.6845452,1.0,1.0,0.0,0.00570922,0.00013999
PUG,2.0,214.0,4.63256843,1.0,0.0,0.00055294,6.918e-5,0.00019031
PUJ,26.0,11265.5,3.41996129,1.0,0.47384615,0.00050661,0.03282365,0.00059359
PUQ,4.0,5753.5,5.48327343,1.0,0.5,0.00165792,1.875e-5,0.00026284
PUS,19.0,132807.0,3.55183854,1.0,0.32748538,0.00073011,0.00789791,0.00058649
PUT,1.0,290.0,4.12275366,1.0,0.0,0.0,0.00077559,6.61e-5
PUU,2.0,737.0,5.26320155,1.0,0.0,1.5e-7,1.076e-5,0.00015607
PUV,2.0,19.0,5.63173901,1.0,1.0,0.0,2.06e-6,0.00015641
PUW,2.0,1295.0,3.98064694,1.0,1.0,0.0,0.00116726,0.00010415
PUY,2.0,672.0,4.46309096,1.0,1.0,0.0,0.0007076,0.00010592
PVC,1.0,297.0,4.04838264,1.0,0.0,0.0,0.00155849,6.035e-5
PVD,27.0,79203.5,3.55073265,1.0,0.68091168,0.00046979,0.03260037,0.0005613
PVH,7.0,7513.0,4.08404755,1.0,0.38095238,0.00154075,0.00107005,0.00037859
PVK,5.0,605.0,3.86038153,1.0,0.8,2.4e-7,0.00664562,0.00013562
PVR,14.0,19024.0,3.54686204,1.0,0.7032967,4.969e-5,0.01520848,0.00033905
PWE,1.0,132.0,4.87254631,1.0,0.0,0.0,6.84e-5,6.974e-5
PWI,2.0,100.0,5.42797899,1.0,0.0,5.7e-7,6.8e-6,0.00014639
PWM,14.0,25221.5,3.58225048,1.0,0.75824176,7.101e-5,0.02019901,0.00030586
PWQ,3.0,256.0,4.2825546,1.0,0.66666667,4.0e-7,0.00073805,0.00011989
PXM,3.0,785.0,4.14348908,1.0,1.0,0.0,0.00097032,0.00013078
PXO,2.0,1320.0,4.24357202,1.0,1.0,0.0,0.00158193,7.952e-5
PXU,2.0,384.0,4.46032624,1.0,1.0,0.0,0.00020364,0.00011859
PYE,1.0,16.0,4.62759193,1.0,0.0,0.0,4.901e-5,9.33e-5
PYH,2.0,842.0,4.27094277,1.0,1.0,0.0,0.0007165,0.00011871
PYJ,1.0,72.0,4.66021565,1.0,0.0,0.0,0.00011508,6.685e-5
PZB,3.0,1708.0,4.01244125,1.0,0.33333333,0.00055294,0.0010383,0.00018321
PZH,3.0,440.0,4.95217031,1.0,0.33333333,4.3e-7,8.525e-5,0.00013801
PZO,5.0,8978.5,4.26873099,1.0,0.6,0.00027774,0.00077276,0.0002246
PZU,4.0,988.0,3.97981753,1.0,0.83333333,4.09e-6,0.0027951,0.00014532
QBC,2.0,178.0,5.03234725,1.0,0.0,3.1e-7,1.569e-5,0.00018867
QRO,4.0,2525.0,4.14183025,1.0,1.0,0.0,0.00158395,0.00013101
RAB,13.0,2762.0,4.7343102,1.0,0.15384615,0.00450703,3.208e-5,0.00085763
RAE,5.0,2299.0,4.1244125,1.0,0.8,4.6e-7,0.0010265,0.00016411
RAH,5.0,968.0,4.139342,1.0,0.5,7.077e-5,0.00087402,0.00018451
RAI,8.0,3875.0,4.30716063,1.0,0.17857143,0.00149513,0.00079483,0.00044408
RAJ,1.0,1561.0,4.12275366,1.0,0.0,0.0,0.00077559,6.61e-5
RAK,10.0,8906.5,3.43654963,1.0,0.68888889,1.005e-5,0.020339,0.00022383
RAM,3.0,178.0,5.76665745,1.0,1.0,0.0,1.02e-6,0.00021753
RAO,6.0,10768.0,4.0964888,1.0,0.53333333,8.4e-7,0.00111719,0.00023559
RAP,3.0,7070.0,4.02792369,1.0,1.0,0.0,0.00341341,0.00011206
RAR,12.0,3234.0,3.6278684,1.0,0.16666667,0.00387605,0.00275955,0.00073164
RAS,2.0,1187.0,4.20016588,1.0,1.0,0.0,0.00095035,9.521e-5
RAZ,1.0,76.0,4.23887199,1.0,0.0,0.0,0.00057167,6.568e-5
RBA,1.0,1855.0,3.68813934,1.0,0.0,0.0,0.0032031,6.212e-5
RBE,2.0,150.0,4.61404479,1.0,1.0,0.0,0.00010244,0.00012978
RBJ,1.0,133.0,4.79651645,1.0,0.0,0.0,2.669e-5,9.524e-5
RBP,6.0,133.0,5.73513962,1.0,0.13333333,0.00221124,6.1e-7,0.00049978
RBR,6.0,5965.0,4.89742881,1.0,0.26666667,0.00165822,0.00012839,0.00038565
RBY,4.0,280.0,5.19933647,1.0,0.83333333,4.0e-8,7.37e-6,0.0002337
RCB,1.0,1200.0,4.01327067,1.0,0.0,0.0,0.00100137,7.01e-5
RCE,1.0,144.0,3.98092342,1.0,0.0,0.0,0.00114181,6.644e-5
RCH,4.0,1126.0,4.26513685,1.0,0.5,0.00055294,0.0005555,0.00022106
RCL,2.0,38.0,6.07271219,1.0,1.0,0.0,3.3e-7,0.0001625
RCM,2.0,114.0,6.31904894,1.0,0.0,1.5e-7,1.6e-7,0.00018955
RCQ,2.0,95.0,5.10505944,1.0,1.0,0.0,1.323e-5,0.00015211
RCU,1.0,444.0,4.10810064,1.0,0.0,0.0,0.00064439,7.526e-5
RDD,3.0,2420.0,3.86397567,1.0,1.0,0.0,0.00219342,0.00011329
RDG,2.0,1633.0,4.11197125,1.0,1.0,0.0,0.00300854,7.925e-5
RDM,3.0,6092.0,3.78490462,1.0,1.0,0.0,0.00328797,0.00010878
RDU,51.0,160150.5,3.35886093,1.0,0.50980392,0.00052703,0.0531044,0.00101764
RDV,2.0,51.0,6.20707769,1.0,0.0,2.3e-7,9.0e-8,0.00021006
RDZ,4.0,1331.0,3.68620404,1.0,0.5,4.5e-7,0.00446575,0.00014792
REC,17.0,50618.0,3.91650539,1.0,0.30882353,0.00153055,0.00515884,0.00056316
REG,2.0,8613.0,3.76610451,1.0,1.0,0.0,0.00455927,7.787e-5
REK,23.0,23476.0,3.32513132,1.0,0.22529644,0.00695772,0.02699596,0.00083554
REL,6.0,5920.0,4.10395355,1.0,0.53333333,1.69e-6,0.00070613,0.00030645
REN,4.0,1173.0,3.870611,1.0,1.0,0.0,0.00379257,0.00012542
REP,7.0,10569.0,3.87254631,1.0,0.47619048,0.0001427,0.00268733,0.00026516
RES,3.0,3102.0,4.10754769,1.0,0.66666667,8.0e-8,0.00071539,0.00016081
RET,1.0,228.0,5.27481338,1.0,0.0,0.0,2.044e-5,8.589e-5
REU,1.0,500.0,4.06386508,1.0,0.0,0.0,0.0019086,5.976e-5
REX,4.0,3179.0,4.14238319,1.0,0.66666667,3.3e-7,0.00123868,0.00015635
RFD,1.0,850.0,4.00608239,1.0,0.0,0.0,0.00165077,5.949e-5
RFP,5.0,2468.0,4.51589715,1.0,0.6,0.00055294,9.303e-5,0.00032774
RGA,3.0,2212.0,4.1064418,1.0,1.0,0.0,0.00066882,0.00016983
RGI,7.0,1360.0,4.51562068,1.0,0.28571429,1.15e-6,9.775e-5,0.00043117
RGL,8.0,8803.0,4.10340061,1.0,0.28571429,0.00202341,0.00069461,0.0004565
RGN,24.0,21064.0,3.61515068,1.0,0.17028986,0.00997799,0.00538937,0.00099551
RHI,5.0,1793.0,3.78711639,1.0,0.4,4.751e-5,0.00402904,0.00017266
RHO,17.0,15316.5,3.5781034,1.0,0.60294118,0.00065744,0.02266773,0.00039449
RIA,2.0,360.0,5.01105889,1.0,0.0,0.00055294,4.539e-5,0.00017908
RIB,3.0,758.0,5.84766381,1.0,0.33333333,7.8e-7,2.83e-6,0.00023106
RIC,21.0,57618.0,3.55736798,1.0,0.91428571,1.178e-5,0.03170628,0.00042577
RIG,2.0,150.0,5.01133536,1.0,1.0,0.0,4.62e-5,0.00013664
RIO,29.0,205399.0,3.33010782,1.0,0.2635468,0.00476378,0.02229527,0.00088063
RIS,1.0,133.0,4.79651645,1.0,0.0,0.0,2.669e-5,9.524e-5
RIW,2.0,855.0,4.18578933,1.0,0.0,0.00055294,0.00122227,0.00015995
RIX,14.0,9648.0,3.50705004,1.0,0.82417582,2.455e-5,0.02199129,0.00032382
RIY,7.0,3101.0,3.96544097,1.0,0.57142857,0.00059358,0.00377437,0.00023812
RJH,2.0,1274.0,4.22504838,1.0,1.0,0.0,0.00049586,0.00011478
RJN,1.0,225.0,4.20127177,1.0,0.0,0.0,0.00088185,6.733e-5
RKD,3.0,760.0,4.04782969,1.0,0.66666667,8.0e-8,0.00161487,0.00014689
RKS,1.0,475.0,4.18634227,1.0,0.0,0.0,0.00122189,6.659e-5
RKT,9.0,1075.0,3.93917611,1.0,0.75,4.95e-6,0.005837,0.00022861
RLG,2.0,190.0,4.34116671,1.0,1.0,0.0,0.00270005,7.443e-5
RMA,2.0,477.0,4.33674316,1.0,1.0,0.0,0.00019034,0.0001428
RMI,3.0,1365.0,3.58916229,1.0,0.66666667,3.26e-6,0.00581903,0.0001033
RMP,2.0,63.0,4.89604645,1.0,1.0,0.0,2.636e-5,0.00014214
RNA,2.0,19.0,5.28476638,1.0,1.0,0.0,4.26e-6,0.00018768
RNB,4.0,6709.0,3.89715234,1.0,0.66666667,1.27e-6,0.00354833,0.00014744
RNE,1.0,152.0,3.68813934,1.0,0.0,0.0,0.0032031,6.212e-5
RNJ,3.0,1218.0,4.64500968,1.0,0.66666667,8.1e-7,0.00023861,0.00013547
RNL,2.0,57.0,5.28504285,1.0,1.0,0.0,4.26e-6,0.00018995
RNN,1.0,4224.0,3.92175836,1.0,0.0,0.0,0.00185085,6.124e-5
RNO,17.0,75352.0,3.54105612,1.0,0.80147059,0.00016025,0.01854166,0.00041682
RNP,3.0,38.0,6.0964888,1.0,0.66666667,8.0e-8,1.9e-7,0.00025485
RNS,11.0,6792.0,3.67873929,1.0,0.76363636,1.041e-5,0.00921831,0.00025344
ROA,9.0,15504.5,3.71136301,1.0,1.0,0.0,0.01433209,0.0002065
ROC,21.0,56985.0,3.57589162,1.0,0.85714286,7.416e-5,0.02780465,0.00042092
ROI,1.0,375.0,3.9582527,1.0,0.0,0.0,0.0011726,6.697e-5
ROK,5.0,5991.5,3.86839923,1.0,0.5,0.00011085,0.00114121,0.00023994
ROM,134.0,414601.0,2.82941664,1.0,0.18651105,0.02372685,0.12670135,0.00292072
ROP,2.0,1470.0,4.54492673,1.0,1.0,0.0,0.00019574,9.942e-5
ROR,5.0,2119.0,3.94387614,1.0,0.6,5.492e-5,0.0010872,0.00020588
ROS,5.0,6097.0,4.10478297,1.0,0.7,7.9e-7,0.00078758,0.00022951
ROT,5.0,4430.0,4.24910147,1.0,0.5,0.00018356,0.00030063,0.0002463
ROV,16.0,6641.0,3.76278684,1.0,0.5,1.403e-5,0.01050982,0.00038511
ROW,4.0,1193.0,3.91733481,1.0,0.83333333,2.76e-6,0.00355132,0.00014432
ROY,2.0,30.0,5.09787116,1.0,0.0,0.00055294,1.304e-5,0.00019496
RPM,2.0,54.0,5.76527509,1.0,0.0,0.00010042,9.5e-7,0.00019696
RPN,3.0,2754.0,4.05501797,1.0,0.66666667,8.0e-8,0.00150952,0.00013237
RPR,4.0,1268.0,4.0815593,1.0,0.83333333,3.0e-8,0.00164927,0.00014886
RRG,1.0,1200.0,4.19878352,1.0,0.0,0.0,0.00062475,6.465e-5
RRS,1.0,1284.0,4.28642521,1.0,0.0,0.0,0.00102434,6.399e-5
RSA,2.0,942.0,4.10782416,1.0,1.0,0.0,0.00065604,0.00013105
RSD,2.0,650.0,4.34807852,1.0,1.0,0.0,0.00054641,0.00010095
RSH,4.0,247.0,5.1910423,1.0,0.5,1.281e-5,1.051e-5,0.00030167
RSJ,1.0,144.0,3.98092342,1.0,0.0,0.0,0.00114181,6.644e-5
RST,2.0,6839.0,3.78849876,1.0,1.0,0.0,0.00383241,8.265e-5
RSU,2.0,9323.0,3.8388167,1.0,1.0,0.0,0.00114164,9.33e-5
RTA,1.0,8.0,5.41774952,1.0,0.0,0.0,2.37e-6,0.0001095
RTB,6.0,2843.0,3.87945811,1.0,0.73333333,0.00075362,0.00387516,0.00021838
RTM,8.0,7793.0,3.56566215,1.0,0.82142857,5.7e-7,0.01329032,0.00018378
RTW,4.0,1668.0,3.87309925,1.0,0.66666667,4.0e-8,0.00319366,0.00012545
RUA,3.0,168.0,4.53027371,1.0,0.66666667,8.0e-8,0.00017638,0.00018731
RUH,60.0,127436.0,3.1412773,1.0,0.25423729,0.00850366,0.04282786,0.00154397
RUN,13.0,23406.5,3.45894388,1.0,0.34615385,0.00273759,0.00868824,0.00041222
RUR,2.0,292.0,4.51700304,1.0,1.0,0.0,8.96e-5,0.00015282
RUT,1.0,456.0,4.04838264,1.0,0.0,0.0,0.00155849,6.035e-5
RVA,3.0,76.0,4.58639757,1.0,0.66666667,5.0e-8,0.00010871,0.00019113
RVD,1.0,250.0,5.09068289,1.0,0.0,0.0,1.917e-5,7.908e-5
RVK,3.0,888.0,4.8985347,1.0,1.0,0.0,6.012e-5,0.00016268
RVN,5.0,4990.0,4.12220072,1.0,0.3,1.087e-5,0.00126939,0.00020984
RWI,2.0,526.0,4.15593033,1.0,1.0,0.0,0.00142215,0.00010485
RXS,1.0,1792.0,4.12054189,1.0,0.0,0.0,0.00043099,7.638e-5
RYK,3.0,824.0,4.15786563,1.0,1.0,0.0,0.00160041,0.00011105
RYO,2.0,30.0,5.10229472,1.0,1.0,0.0,1.256e-5,0.00015358
RZA,2.0,30.0,5.10174177,1.0,0.0,0.00018311,1.235e-5,0.00015683
RZE,3.0,283.0,4.2278131,1.0,0.66666667,3.0e-8,0.0019897,9.993e-5
RZR,1.0,150.0,4.20127177,1.0,0.0,0.0,0.00088185,6.733e-5
SAB,2.0,820.0,4.42549074,1.0,1.0,0.0,0.00033007,0.00010983
SAC,21.0,110575.0,3.50013824,1.0,0.82380952,4.198e-5,0.02525748,0.00047994
SAF,2.0,1862.0,4.13713022,1.0,1.0,0.0,0.00249275,8.71e-5
SAH,30.0,15658.0,3.51921482,1.0,0.35632184,0.00172757,0.01925523,0.00080263
SAK,2.0,285.0,4.32430191,1.0,0.0,0.00055294,0.00047965,0.00016928
SAL,15.0,28823.5,3.4785734,1.0,0.4952381,0.00032276,0.01533112,0.00041069
SAM,2.0,28.5,5.73818081,1.0,1.0,0.0,1.13e-6,0.00016433
SAN,36.0,221063.5,3.39065524,1.0,0.74603175,3.205e-5,0.04423398,0.00075236
SAO,82.0,424693.0,3.10008294,1.0,0.13158687,0.0407249,0.05276875,0.00272375
SAP,10.0,12210.0,3.87614045,1.0,0.55555556,0.00103193,0.00594377,0.00031568
SAQ,2.0,210.0,4.34807852,1.0,1.0,0.0,0.00049889,0.00012181
SAT,27.0,108769.5,3.43572021,1.0,0.6980057,0.00010133,0.03226028,0.00057834
SAV,10.0,27963.0,3.58169754,1.0,1.0,0.0,0.01862599,0.00022688
SAX,2.0,57.0,4.37821399,1.0,1.0,0.0,0.00038774,0.00012547
SBA,6.0,16422.0,3.68537462,1.0,1.0,0.0,0.007709,0.00016543
SBH,7.0,4242.0,4.20044236,1.0,0.47619048,4.524e-5,0.00157909,0.00022897
SBK,3.0,385.0,3.68509815,1.0,0.66666667,8.0e-8,0.00381472,0.00010126
SBN,7.0,15629.0,3.71716892,1.0,1.0,0.0,0.01184541,0.00016924
SBS,1.0,917.0,4.18634227,1.0,0.0,0.0,0.00122189,6.659e-5
SBU,2.0,120.0,4.4268731,1.0,0.0,0.00110558,0.00020884,0.00017375
SBW,6.0,9224.0,3.99668233,1.0,0.8,0.00015277,0.00109473,0.00025952
SBY,3.0,2886.0,3.98396461,1.0,1.0,0.0,0.00457541,9.326e-5
SBZ,2.0,540.0,3.96875864,1.0,1.0,0.0,0.00358352,7.757e-5
SCC,4.0,1062.0,4.20348355,1.0,0.33333333,0.00037021,0.00030476,0.00026599
SCE,5.0,4619.0,3.94608792,1.0,0.8,1.22e-6,0.00656218,0.00014089
SCJ,2.0,16.0,4.96488803,1.0,1.0,0.0,2.154e-5,0.00019596
SCL,34.0,101200.0,3.49571468,1.0,0.22816399,0.01035003,0.01770441,0.00120351
SCM,3.0,333.0,5.19657174,1.0,1.0,0.0,5.37e-6,0.00023457
SCN,10.0,4374.0,3.94636439,1.0,0.88888889,6.0e-8,0.01072918,0.00019971
SCO,3.0,764.0,4.27121924,1.0,0.0,2.8e-7,0.00100295,0.00010577
SCQ,10.0,18285.0,3.59469173,1.0,0.73333333,8.2e-7,0.0148516,0.00020733
SCT,1.0,382.0,4.9651645,1.0,0.0,0.0,6.704e-5,7.034e-5
SCU,7.0,4040.0,3.61929776,1.0,0.52380952,0.00013892,0.01058376,0.00020965
SCV,2.0,138.0,4.26486038,1.0,1.0,0.0,0.00115608,0.00010625
SCW,2.0,1224.0,3.87779928,1.0,1.0,0.0,0.0030328,8.408e-5
SCZ,2.0,38.0,5.28476638,1.0,1.0,0.0,4.26e-6,0.00018768
SDD,2.0,128.0,4.5084324,1.0,1.0,0.0,0.00032961,0.00010656
SDE,1.0,1766.0,4.10810064,1.0,0.0,0.0,0.00064439,7.526e-5
